Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Date,Time,is_day,GHI
2019,3,24,19,30,15.1,0,0,0,0,10.3,0,0,0,0.317,72.89,130.49,0.16,1007,1.2,324,5.6,3/24/2019,19:30:00,0,0
2019,3,24,20,0,15.1,0,0,0,0,9.7,0,0,0,0.316,70.14,135.57,0.16,1007,1.1,326,5.5,3/24/2019,20:00:00,0,0
2019,3,24,20,30,15,0,0,0,0,9.7,0,0,0,0.315,70.59,140.03,0.16,1007,1.1,330,5.2,3/24/2019,20:30:00,0,0
2019,3,24,21,0,14.9,0,0,0,0,8.9,0,0,0,0.315,67.52,143.64,0.16,1007,1,333,5,3/24/2019,21:00:00,0,0
2019,3,24,21,30,14.7,0,0,0,0,8.9,0,0,0,0.315,68.4,146.12,0.16,1007,1,336,4.8,3/24/2019,21:30:00,0,0
2019,3,24,22,0,14.6,0,0,0,0,8.2,0,0,0,0.315,65.27,147.22,0.16,1007,0.9,339,4.5,3/24/2019,22:00:00,0,0
2019,3,24,22,30,14.4,0,0,0,0,8.2,0,0,0,0.315,66.12,146.78,0.16,1007,1,340,4.4,3/24/2019,22:30:00,0,0
2019,3,24,23,0,14.3,0,0,0,0,7.6,0,0,0,0.316,64.28,144.87,0.16,1006,1,341,4.3,3/24/2019,23:00:00,0,0
2019,3,24,23,30,14.3,0,0,0,0,7.6,0,0,0,0.316,64.28,141.71,0.16,1006,1,341,4.3,3/24/2019,23:30:00,0,0
2019,3,25,0,0,14.3,0,0,0,0,7.4,0,0,0,0.316,63.2,137.58,0.16,1006,1,338,4.4,3/25/2019,0:00:00,0,0
2019,3,25,0,30,14.3,0,0,0,0,7.4,0,0,0,0.316,63.2,132.74,0.16,1006,1.1,335,4.4,3/25/2019,0:30:00,0,0
2019,3,25,1,0,14.3,0,0,0,1,7.6,0,0,0,0.316,64.05,127.39,0.16,1006,1.2,332,4.5,3/25/2019,1:00:00,0,0
2019,3,25,1,30,14.4,0,0,0,0,7.6,0,0,0,0.315,63.64,121.68,0.16,1006,1.2,329,4.5,3/25/2019,1:30:00,0,0
2019,3,25,2,0,14.5,0,0,0,0,8,0,0,0,0.315,65.06,115.72,0.16,1006,1.3,325,4.6,3/25/2019,2:00:00,0,0
2019,3,25,2,30,14.5,0,0,0,3,8,0,0,0,0.316,65.06,109.57,0.16,1006,1.3,323,4.6,3/25/2019,2:30:00,0,0
2019,3,25,3,0,14.6,0,0,0,4,8.3,0,0,0,0.316,66.13,103.3,0.16,1006,1.4,322,4.6,3/25/2019,3:00:00,0,0
2019,3,25,3,30,14.9,0,0,0,4,8.4,0,0,0,0.316,64.94,96.94,0.16,1007,1.4,325,4.8,3/25/2019,3:30:00,0,0
2019,3,25,4,0,15.1,0,0,0,1,8.6,0,0,0,0.317,65,89.98,0.16,1007,1.4,327,5,3/25/2019,4:00:00,1,0
2019,3,25,4,30,15.4,43,189,63,1,8.6,43,189,0,0.317,63.77,83.98,0.16,1007,1.4,334,5.5,3/25/2019,4:30:00,1,63
2019,3,25,5,0,15.8,75,406,162,0,8.2,75,406,0,0.318,60.51,77.63,0.16,1007,1.4,340,6.1,3/25/2019,5:00:00,1,162
2019,3,25,5,30,15.9,97,553,275,2,8.2,125,55,0,0.319,60.19,71.29,0.16,1008,1.3,344,6.6,3/25/2019,5:30:00,1,142
2019,3,25,6,0,16.1,104,685,393,4,7.3,49,0,0,0.32,56.03,65.02,0.16,1008,1.3,348,7.1,3/25/2019,6:00:00,1,49
2019,3,25,6,30,16.2,115,755,506,4,7.3,81,0,0,0.32,55.73,58.87,0.16,1009,1.2,348,7.2,3/25/2019,6:30:00,1,81
2019,3,25,7,0,16.3,109,843,617,4,6.6,128,0,0,0.32,52.66,52.9,0.16,1009,1.1,347,7.3,3/25/2019,7:00:00,1,128
2019,3,25,7,30,16.5,115,877,710,4,6.6,61,0,0,0.32,51.99,47.21,0.16,1009,1.1,345,7.2,3/25/2019,7:30:00,1,61
2019,3,25,8,0,16.7,111,921,796,2,6.1,337,324,0,0.32,49.72,41.92,0.16,1009,1,344,7,3/25/2019,8:00:00,1,578
2019,3,25,8,30,17,114,938,862,1,6.1,114,938,0,0.32,48.79,37.21,0.16,1009,1,341,6.9,3/25/2019,8:30:00,1,862
2019,3,25,9,0,17.2,146,899,897,1,5.8,146,899,0,0.32,47.09,33.34,0.16,1009,1,339,6.7,3/25/2019,9:00:00,1,897
2019,3,25,9,30,17.4,148,907,928,0,5.8,148,907,0,0.32,46.5,30.63,0.16,1009,1,337,6.5,3/25/2019,9:30:00,1,928
2019,3,25,10,0,17.6,144,919,944,1,5.6,144,919,0,0.32,45.34,29.43,0.16,1009,1,335,6.4,3/25/2019,10:00:00,1,944
2019,3,25,10,30,17.6,143,918,939,0,5.6,143,918,0,0.32,45.34,29.9,0.16,1009,1,333,6.3,3/25/2019,10:30:00,1,939
2019,3,25,11,0,17.7,140,916,916,0,5.6,140,916,0,0.319,44.9,31.98,0.16,1009,1,331,6.1,3/25/2019,11:00:00,1,916
2019,3,25,11,30,17.7,137,905,875,1,5.6,137,905,0,0.319,44.9,35.37,0.16,1009,1,328,6,3/25/2019,11:30:00,1,875
2019,3,25,12,0,17.7,141,875,814,1,5.9,141,875,0,0.319,45.87,39.75,0.16,1009,1,326,5.8,3/25/2019,12:00:00,1,814
2019,3,25,12,30,17.6,136,848,737,1,5.9,136,848,0,0.319,46.16,44.81,0.16,1009,1.1,324,5.6,3/25/2019,12:30:00,1,737
2019,3,25,13,0,17.4,130,815,650,2,6.6,281,295,0,0.318,49.07,50.34,0.16,1009,1.1,321,5.4,3/25/2019,13:00:00,1,469
2019,3,25,13,30,17.2,121,768,549,2,6.6,248,196,0,0.318,49.69,56.2,0.16,1009,1.2,319,5.2,3/25/2019,13:30:00,1,358
2019,3,25,14,0,17,110,712,441,2,7.5,201,135,0,0.319,53.42,62.27,0.16,1009,1.2,317,4.9,3/25/2019,14:00:00,1,263
2019,3,25,14,30,16.6,97,630,328,1,7.5,97,630,0,0.319,54.79,68.49,0.16,1009,1.2,314,4.5,3/25/2019,14:30:00,1,328
2019,3,25,15,0,16.2,78,515,213,0,8.2,78,515,0,0.319,59.11,74.8,0.16,1009,1.3,312,4.1,3/25/2019,15:00:00,1,213
2019,3,25,15,30,15.6,55,332,106,0,8.2,55,332,0,0.32,61.41,81.15,0.16,1009,1.3,310,3.3,3/25/2019,15:30:00,1,106
2019,3,25,16,0,14.9,19,69,23,0,8.9,19,69,0,0.32,67.29,87.41,0.16,1009,1.3,308,2.5,3/25/2019,16:00:00,1,23
2019,3,25,16,30,14.7,0,0,0,0,8.9,0,0,0,0.321,68.23,94.07,0.16,1010,1.3,305,2.4,3/25/2019,16:30:00,0,0
2019,3,25,17,0,14.4,0,0,0,1,9.4,0,0,0,0.322,71.97,100.44,0.16,1010,1.3,302,2.3,3/25/2019,17:00:00,0,0
2019,3,25,17,30,14.3,0,0,0,3,9.4,0,0,0,0.323,72.44,106.74,0.16,1010,1.3,299,2.3,3/25/2019,17:30:00,0,0
2019,3,25,18,0,14.1,0,0,0,0,9.7,0,0,0,0.325,74.92,112.93,0.16,1010,1.3,295,2.3,3/25/2019,18:00:00,0,0
2019,3,25,18,30,14.2,0,0,0,0,9.7,0,0,0,0.326,74.44,118.96,0.16,1010,1.3,291,2.4,3/25/2019,18:30:00,0,0
2019,3,25,19,0,14.2,0,0,0,0,9.9,0,0,0,0.328,75.31,124.77,0.16,1010,1.3,288,2.5,3/25/2019,19:00:00,0,0
2019,3,25,19,30,14.2,0,0,0,0,9.9,0,0,0,0.328,75.31,130.26,0.16,1010,1.3,286,2.7,3/25/2019,19:30:00,0,0
2019,3,25,20,0,14.3,0,0,0,0,10,0,0,0,0.329,75.36,135.31,0.16,1010,1.3,283,2.8,3/25/2019,20:00:00,0,0
2019,3,25,20,30,14.2,0,0,0,0,10,0,0,0,0.327,75.85,139.74,0.16,1010,1.2,283,2.9,3/25/2019,20:30:00,0,0
2019,3,25,21,0,14.2,0,0,0,3,10.1,0,0,0,0.326,76.39,143.31,0.16,1010,1.2,282,3,3/25/2019,21:00:00,0,0
2019,3,25,21,30,14,0,0,0,3,10.1,0,0,0,0.324,77.39,145.76,0.16,1010,1.2,282,3,3/25/2019,21:30:00,0,0
2019,3,25,22,0,13.8,0,0,0,0,10.2,0,0,0,0.323,78.75,146.83,0.16,1010,1.2,282,2.9,3/25/2019,22:00:00,0,0
2019,3,25,22,30,13.6,0,0,0,0,10.2,0,0,0,0.322,79.78,146.38,0.16,1010,1.2,283,2.8,3/25/2019,22:30:00,0,0
2019,3,25,23,0,13.3,0,0,0,0,10.1,0,0,0,0.32,80.94,144.47,0.16,1010,1.2,283,2.8,3/25/2019,23:00:00,0,0
2019,3,25,23,30,13.3,0,0,0,0,10.1,0,0,0,0.32,80.94,141.33,0.16,1010,1.2,283,2.8,3/25/2019,23:30:00,0,0
2019,3,26,0,0,13.4,0,0,0,0,9.8,0,0,0,0.317,79,137.22,0.16,1010,1.2,283,2.7,3/26/2019,0:00:00,0,0
2019,3,26,0,30,13.8,0,0,0,4,9.8,0,0,0,0.318,76.97,132.4,0.16,1010,1.2,282,2.8,3/26/2019,0:30:00,0,0
2019,3,26,1,0,14.1,0,0,0,4,9.5,0,0,0,0.318,73.66,127.07,0.16,1010,1.3,281,2.8,3/26/2019,1:00:00,0,0
2019,3,26,1,30,14.2,0,0,0,4,9.5,0,0,0,0.319,73.26,121.38,0.16,1011,1.3,280,2.8,3/26/2019,1:30:00,0,0
2019,3,26,2,0,14.3,0,0,0,3,9.3,0,0,0,0.32,71.89,115.43,0.16,1011,1.3,279,2.8,3/26/2019,2:00:00,0,0
2019,3,26,2,30,14.4,0,0,0,1,9.3,0,0,0,0.319,71.43,109.29,0.16,1011,1.3,278,2.8,3/26/2019,2:30:00,0,0
2019,3,26,3,0,14.4,0,0,0,3,9.3,0,0,0,0.319,71.31,103.02,0.16,1011,1.3,276,2.8,3/26/2019,3:00:00,0,0
2019,3,26,3,30,14.6,0,0,0,0,9.3,0,0,0,0.317,70.4,96.67,0.16,1011,1.3,274,3,3/26/2019,3:30:00,0,0
2019,3,26,4,0,14.8,0,0,0,0,9.4,0,0,0,0.315,70.31,89.75,0.16,1012,1.3,272,3.2,3/26/2019,4:00:00,1,0
2019,3,26,4,30,15.2,44,216,68,1,9.4,44,216,0,0.312,68.53,83.71,0.16,1012,1.3,272,3.6,3/26/2019,4:30:00,1,68
2019,3,26,5,0,15.6,73,440,169,0,9.4,73,440,0,0.31,66.39,77.37,0.16,1012,1.3,272,3.9,3/26/2019,5:00:00,1,169
2019,3,26,5,30,16,93,580,282,2,9.4,21,0,0,0.308,64.72,71.02,0.16,1012,1.3,275,4,3/26/2019,5:30:00,1,21
2019,3,26,6,0,16.4,108,677,397,2,9,141,2,0,0.306,61.76,64.74,0.16,1013,1.3,278,4.2,3/26/2019,6:00:00,1,142
2019,3,26,6,30,16.8,119,744,507,2,9,211,44,0,0.304,60.21,58.58,0.16,1013,1.3,278,4.2,3/26/2019,6:30:00,1,233
2019,3,26,7,0,17.2,127,797,611,2,9,269,78,0,0.303,58.4,52.6,0.16,1013,1.3,279,4.3,3/26/2019,7:00:00,1,316
2019,3,26,7,30,17.6,133,830,700,2,9,314,256,0,0.302,56.95,46.89,0.16,1013,1.4,278,4.4,3/26/2019,7:30:00,1,489
2019,3,26,8,0,18.1,138,857,779,2,9,343,304,0,0.3,55.26,41.58,0.16,1013,1.4,278,4.5,3/26/2019,8:00:00,1,571
2019,3,26,8,30,18.5,142,876,843,2,9,382,276,0,0.299,53.89,36.84,0.16,1013,1.4,278,4.6,3/26/2019,8:30:00,1,603
2019,3,26,9,0,18.9,133,912,898,1,9,133,912,0,0.299,52.74,32.95,0.16,1013,1.4,278,4.7,3/26/2019,9:00:00,1,898
2019,3,26,9,30,19.2,134,919,928,1,9,134,919,0,0.299,51.76,30.24,0.16,1013,1.4,278,4.9,3/26/2019,9:30:00,1,928
2019,3,26,10,0,19.5,136,920,940,1,9.2,136,920,0,0.299,51.47,29.03,0.16,1013,1.4,278,5.1,3/26/2019,10:00:00,1,940
2019,3,26,10,30,19.7,135,919,935,0,9.2,135,919,0,0.3,50.83,29.53,0.16,1013,1.4,278,5.3,3/26/2019,10:30:00,1,935
2019,3,26,11,0,19.9,135,911,911,1,9.5,135,911,0,0.3,51.13,31.64,0.16,1013,1.4,279,5.5,3/26/2019,11:00:00,1,911
2019,3,26,11,30,19.9,132,901,869,0,9.5,132,901,0,0.302,51.13,35.08,0.16,1013,1.4,281,5.7,3/26/2019,11:30:00,1,869
2019,3,26,12,0,19.8,129,884,811,1,9.7,129,884,0,0.304,52.26,39.5,0.16,1013,1.4,283,5.9,3/26/2019,12:00:00,1,811
2019,3,26,12,30,19.6,125,864,740,0,9.7,125,864,0,0.305,52.91,44.59,0.16,1013,1.3,285,5.9,3/26/2019,12:30:00,1,740
2019,3,26,13,0,19.4,120,832,653,0,9.9,120,832,0,0.307,54.16,50.15,0.16,1013,1.3,288,5.9,3/26/2019,13:00:00,1,653
2019,3,26,13,30,19,112,790,554,0,9.9,112,790,0,0.307,55.52,56.02,0.16,1013,1.3,290,5.8,3/26/2019,13:30:00,1,554
2019,3,26,14,0,18.6,103,733,446,1,10.2,103,733,0,0.307,58.26,62.11,0.16,1013,1.3,293,5.6,3/26/2019,14:00:00,1,446
2019,3,26,14,30,18,91,655,333,1,10.2,91,655,0,0.307,60.48,68.34,0.16,1013,1.3,296,5.2,3/26/2019,14:30:00,1,333
2019,3,26,15,0,17.4,76,538,218,0,11,76,538,0,0.307,65.98,74.66,0.16,1014,1.3,298,4.7,3/26/2019,15:00:00,1,218
2019,3,26,15,30,16.6,53,361,110,0,11,53,361,0,0.307,69.4,81.01,0.16,1014,1.3,300,4,3/26/2019,15:30:00,1,110
2019,3,26,16,0,15.8,20,89,24,0,12,20,89,0,0.307,78.31,87.27,0.16,1014,1.3,302,3.2,3/26/2019,16:00:00,1,24
2019,3,26,16,30,15.4,0,0,0,0,12,0,0,0,0.308,80.34,93.93,0.16,1014,1.3,301,3,3/26/2019,16:30:00,0,0
2019,3,26,17,0,15,0,0,0,0,12.9,0,0,0,0.308,87.37,100.29,0.16,1015,1.3,301,2.8,3/26/2019,17:00:00,0,0
2019,3,26,17,30,14.8,0,0,0,0,12.9,0,0,0,0.309,88.5,106.58,0.16,1015,1.3,300,2.8,3/26/2019,17:30:00,0,0
2019,3,26,18,0,14.6,0,0,0,0,13.4,0,0,0,0.31,92.6,112.76,0.16,1016,1.3,299,2.7,3/26/2019,18:00:00,0,0
2019,3,26,18,30,14.5,0,0,0,0,13.4,0,0,0,0.311,93.2,118.78,0.16,1016,1.3,298,2.7,3/26/2019,18:30:00,0,0
2019,3,26,19,0,14.3,0,0,0,0,13.6,0,0,0,0.313,95.6,124.57,0.16,1016,1.3,297,2.7,3/26/2019,19:00:00,0,0
2019,3,26,19,30,14.2,0,0,0,0,13.6,0,0,0,0.314,96.22,130.04,0.16,1016,1.3,297,2.7,3/26/2019,19:30:00,0,0
2019,3,26,20,0,14.1,0,0,0,0,13.7,0,0,0,0.316,97.22,135.06,0.16,1016,1.3,297,2.7,3/26/2019,20:00:00,0,0
2019,3,26,20,30,14,0,0,0,0,13.7,0,0,0,0.316,97.85,139.45,0.16,1016,1.3,298,2.6,3/26/2019,20:30:00,0,0
2019,3,26,21,0,13.8,0,0,0,0,13.6,0,0,0,0.317,98.94,142.99,0.16,1016,1.3,298,2.6,3/26/2019,21:00:00,0,0
2019,3,26,21,30,13.7,0,0,0,0,13.6,0,0,0,0.316,99.59,145.4,0.16,1016,1.2,299,2.5,3/26/2019,21:30:00,0,0
2019,3,26,22,0,13.6,0,0,0,0,13.5,0,0,0,0.316,99.56,146.44,0.16,1016,1.2,299,2.4,3/26/2019,22:00:00,0,0
2019,3,26,22,30,13.5,0,0,0,0,13.5,0,0,0,0.314,100,145.98,0.16,1016,1.2,298,2.3,3/26/2019,22:30:00,0,0
2019,3,26,23,0,13.3,0,0,0,0,13.3,0,0,0,0.313,100,144.08,0.16,1016,1.1,297,2.3,3/26/2019,23:00:00,0,0
2019,3,26,23,30,13.3,0,0,0,0,13.3,0,0,0,0.313,100,140.95,0.16,1016,1.1,297,2.3,3/26/2019,23:30:00,0,0
2019,3,27,0,0,13.2,0,0,0,0,13.1,0,0,0,0.31,99.62,136.86,0.16,1016,1.1,294,2.2,3/27/2019,0:00:00,0,0
2019,3,27,0,30,13.1,0,0,0,0,13.1,0,0,0,0.309,100,132.06,0.16,1016,1.1,292,2.2,3/27/2019,0:30:00,0,0
2019,3,27,1,0,13,0,0,0,0,13,0,0,0,0.308,99.79,126.75,0.16,1016,1.1,290,2.1,3/27/2019,1:00:00,0,0
2019,3,27,1,30,13,0,0,0,0,13,0,0,0,0.307,99.79,121.07,0.16,1016,1.1,287,2.2,3/27/2019,1:30:00,0,0
2019,3,27,2,0,12.9,0,0,0,0,12.8,0,0,0,0.306,99.57,115.13,0.16,1016,1.2,285,2.2,3/27/2019,2:00:00,0,0
2019,3,27,2,30,12.8,0,0,0,0,12.8,0,0,0,0.306,100,109.01,0.16,1017,1.2,282,2.2,3/27/2019,2:30:00,0,0
2019,3,27,3,0,12.7,0,0,0,0,12.7,0,0,0,0.306,100,102.75,0.16,1017,1.2,280,2.3,3/27/2019,3:00:00,0,0
2019,3,27,3,30,13.3,0,0,0,0,12.8,0,0,0,0.306,96.58,96.4,0.16,1017,1.2,279,2.3,3/27/2019,3:30:00,0,0
2019,3,27,4,0,13.8,0,0,0,0,12.9,0,0,0,0.306,94.25,89.52,0.16,1018,1.2,278,2.3,3/27/2019,4:00:00,1,0
2019,3,27,4,30,14.9,43,274,74,0,12.9,43,274,0,0.306,87.8,83.45,0.16,1018,1.2,279,2.8,3/27/2019,4:30:00,1,74
2019,3,27,5,0,16,70,482,177,0,12.9,70,482,0,0.306,81.74,77.1,0.16,1018,1.2,279,3.4,3/27/2019,5:00:00,1,177
2019,3,27,5,30,16.8,89,614,291,2,12.9,82,0,0,0.305,77.69,70.75,0.16,1018,1.2,282,3.6,3/27/2019,5:30:00,1,82
2019,3,27,6,0,17.6,102,709,407,2,11.6,178,77,0,0.305,68,64.46,0.16,1019,1.2,286,3.9,3/27/2019,6:00:00,1,211
2019,3,27,6,30,18.3,112,768,516,2,11.6,230,193,0,0.305,65.08,58.29,0.16,1019,1.3,289,4.4,3/27/2019,6:30:00,1,332
2019,3,27,7,0,19,130,792,614,2,10.4,273,244,0,0.305,57.51,52.3,0.16,1019,1.3,291,4.8,3/27/2019,7:00:00,1,423
2019,3,27,7,30,19.3,137,827,705,2,10.4,320,231,0,0.305,56.44,46.57,0.16,1019,1.3,292,5,3/27/2019,7:30:00,1,479
2019,3,27,8,0,19.7,184,775,766,2,10.1,346,300,0,0.305,53.72,41.24,0.16,1020,1.3,293,5.3,3/27/2019,8:00:00,1,571
2019,3,27,8,30,19.9,190,797,830,2,10,385,270,0,0.306,53.01,36.48,0.16,1019,1.3,293,5.4,3/27/2019,8:30:00,1,602
2019,3,27,9,0,20.1,159,869,891,2,9.7,397,316,0,0.306,51.29,32.57,0.16,1019,1.3,293,5.5,3/27/2019,9:00:00,1,664
2019,3,27,9,30,20.2,161,877,921,2,9.7,410,324,0,0.307,50.97,29.84,0.16,1019,1.3,293,5.5,3/27/2019,9:30:00,1,692
2019,3,27,10,0,20.3,168,869,931,2,9.5,417,322,0,0.308,49.91,28.64,0.16,1019,1.3,293,5.6,3/27/2019,10:00:00,1,700
2019,3,27,10,30,20.2,168,868,926,2,9.5,409,354,0,0.308,50.22,29.16,0.16,1019,1.3,293,5.5,3/27/2019,10:30:00,1,718
2019,3,27,11,0,20.2,174,848,899,2,9.3,401,329,0,0.308,49.59,31.31,0.16,1019,1.3,294,5.5,3/27/2019,11:00:00,1,682
2019,3,27,11,30,20,171,839,860,1,9.3,171,839,0,0.308,50.21,34.79,0.16,1019,1.2,295,5.3,3/27/2019,11:30:00,1,860
2019,3,27,12,0,19.9,181,796,797,0,9.2,181,796,0,0.308,50.09,39.24,0.16,1019,1.2,297,5.2,3/27/2019,12:00:00,1,797
2019,3,27,12,30,19.6,174,769,724,1,9.2,174,769,0,0.309,51.03,44.37,0.16,1019,1.2,298,5,3/27/2019,12:30:00,1,724
2019,3,27,13,0,19.4,163,737,638,0,9.2,163,737,0,0.311,51.84,49.95,0.16,1019,1.2,299,4.8,3/27/2019,13:00:00,1,638
2019,3,27,13,30,19,152,690,539,0,9.2,152,690,0,0.312,53.14,55.85,0.16,1019,1.2,300,4.6,3/27/2019,13:30:00,1,539
2019,3,27,14,0,18.6,140,619,432,0,9.5,140,619,0,0.313,55.42,61.95,0.16,1019,1.2,301,4.4,3/27/2019,14:00:00,1,432
2019,3,27,14,30,18,122,530,320,1,9.5,122,530,0,0.315,57.54,68.19,0.16,1019,1.2,304,4,3/27/2019,14:30:00,1,320
2019,3,27,15,0,17.4,100,398,206,0,10.1,100,398,0,0.318,62.32,74.52,0.16,1019,1.2,306,3.6,3/27/2019,15:00:00,1,206
2019,3,27,15,30,16.4,66,224,102,0,10.1,66,224,0,0.318,66.38,80.88,0.16,1019,1.2,309,2.9,3/27/2019,15:30:00,1,102
2019,3,27,16,0,15.4,19,23,20,0,11.2,19,23,0,0.319,75.94,87.14,0.16,1020,1.2,312,2.3,3/27/2019,16:00:00,1,20
2019,3,27,16,30,15,0,0,0,0,11.2,0,0,0,0.32,77.92,93.79,0.16,1020,1.2,313,2.3,3/27/2019,16:30:00,0,0
2019,3,27,17,0,14.7,0,0,0,7,12.1,0,0,0,0.32,84.33,100.15,0.16,1020,1.2,314,2.3,3/27/2019,17:00:00,0,0
2019,3,27,17,30,14.4,0,0,0,0,12.1,0,0,0,0.324,86.06,106.43,0.16,1021,1.2,317,2.3,3/27/2019,17:30:00,0,0
2019,3,27,18,0,14.2,0,0,0,0,12.6,0,0,0,0.327,90.11,112.6,0.16,1021,1.2,319,2.3,3/27/2019,18:00:00,0,0
2019,3,27,18,30,14,0,0,0,0,12.6,0,0,0,0.328,91.28,118.6,0.16,1021,1.2,322,2.1,3/27/2019,18:30:00,0,0
2019,3,27,19,0,13.8,0,0,0,0,12.8,0,0,0,0.329,93.6,124.37,0.16,1021,1.3,325,1.9,3/27/2019,19:00:00,0,0
2019,3,27,19,30,13.7,0,0,0,0,12.8,0,0,0,0.325,94.21,129.81,0.16,1021,1.3,332,1.8,3/27/2019,19:30:00,0,0
2019,3,27,20,0,13.6,0,0,0,0,12.8,0,0,0,0.322,94.86,134.8,0.16,1021,1.3,338,1.6,3/27/2019,20:00:00,0,0
2019,3,27,20,30,13.8,0,0,0,0,12.8,0,0,0,0.32,93.54,139.16,0.16,1020,1.3,346,1.4,3/27/2019,20:30:00,0,0
2019,3,27,21,0,13.9,0,0,0,7,12.7,0,0,0,0.318,92.29,142.66,0.16,1020,1.3,354,1.1,3/27/2019,21:00:00,0,0
2019,3,27,21,30,14.2,0,0,0,3,12.7,0,0,0,0.318,90.52,145.03,0.16,1020,1.3,190,0.8,3/27/2019,21:30:00,0,0
2019,3,27,22,0,14.4,0,0,0,1,12.5,0,0,0,0.318,88.64,146.05,0.16,1020,1.3,25,0.5,3/27/2019,22:00:00,0,0
2019,3,27,22,30,14.3,0,0,0,7,12.5,0,0,0,0.318,89.22,145.58,0.16,1020,1.3,75,0.4,3/27/2019,22:30:00,0,0
2019,3,27,23,0,14.3,0,0,0,7,12.5,0,0,0,0.317,88.65,143.68,0.16,1020,1.3,126,0.3,3/27/2019,23:00:00,0,0
2019,3,27,23,30,14.3,0,0,0,7,12.5,0,0,0,0.317,88.65,140.57,0.16,1020,1.3,126,0.3,3/27/2019,23:30:00,0,0
2019,3,28,0,0,13.9,0,0,0,7,12.3,0,0,0,0.316,90.19,136.5,0.16,1019,1.3,143,0.6,3/28/2019,0:00:00,0,0
2019,3,28,0,30,13.6,0,0,0,0,12.3,0,0,0,0.315,91.96,131.72,0.16,1019,1.4,147,0.8,3/28/2019,0:30:00,0,0
2019,3,28,1,0,13.3,0,0,0,0,12.3,0,0,0,0.314,93.53,126.43,0.16,1019,1.4,151,1,3/28/2019,1:00:00,0,0
2019,3,28,1,30,12.9,0,0,0,7,12.3,0,0,0,0.313,96,120.77,0.16,1019,1.4,152,1.3,3/28/2019,1:30:00,0,0
2019,3,28,2,0,12.5,0,0,0,7,12.4,0,0,0,0.312,99.06,114.84,0.16,1020,1.4,154,1.5,3/28/2019,2:00:00,0,0
2019,3,28,2,30,12.2,0,0,0,0,12.2,0,0,0,0.312,100,108.72,0.16,1020,1.5,155,1.6,3/28/2019,2:30:00,0,0
2019,3,28,3,0,11.8,0,0,0,7,11.8,0,0,0,0.312,100,102.47,0.16,1020,1.5,156,1.8,3/28/2019,3:00:00,0,0
2019,3,28,3,30,12.2,0,0,0,0,12.2,0,0,0,0.312,100,96.13,0.16,1020,1.6,158,2.2,3/28/2019,3:30:00,0,0
2019,3,28,4,0,12.7,0,0,0,1,12.2,0,0,0,0.312,96.84,89.29,0.16,1020,1.6,161,2.5,3/28/2019,4:00:00,1,0
2019,3,28,4,30,13.6,46,204,70,3,12.2,40,31,3,0.312,91.33,83.19,0.16,1020,1.7,161,3.1,3/28/2019,4:30:00,1,44
2019,3,28,5,0,14.5,78,395,168,3,12,86,105,3,0.313,85.01,76.83,0.16,1020,1.7,161,3.6,3/28/2019,5:00:00,1,110
2019,3,28,5,30,15.6,101,529,277,7,12,130,51,0,0.314,79.22,70.48,0.16,1020,1.8,159,3.5,3/28/2019,5:30:00,1,147
2019,3,28,6,0,16.7,120,612,387,7,10.8,163,339,0,0.314,68.17,64.18,0.16,1020,1.9,158,3.5,3/28/2019,6:00:00,1,310
2019,3,28,6,30,18,133,681,494,1,10.8,133,681,0,0.313,62.81,58,0.16,1020,1.9,166,2.9,3/28/2019,6:30:00,1,494
2019,3,28,7,0,19.3,149,717,590,2,8.3,267,291,0,0.313,49.02,52,0.16,1020,2,174,2.4,3/28/2019,7:00:00,1,446
2019,3,28,7,30,20.1,158,756,681,2,8.3,314,277,0,0.312,46.65,46.25,0.16,1020,2,196,2.1,3/28/2019,7:30:00,1,506
2019,3,28,8,0,21,175,766,753,2,7,344,314,0,0.311,40.29,40.9,0.16,1020,2.1,218,1.7,3/28/2019,8:00:00,1,582
2019,3,28,8,30,21.3,180,787,816,2,7,386,272,0,0.31,39.56,36.12,0.16,1020,2.1,234,1.7,3/28/2019,8:30:00,1,606
2019,3,28,9,0,21.5,231,722,842,1,7,231,722,0,0.31,39.17,32.19,0.16,1019,2.2,250,1.6,3/28/2019,9:00:00,1,842
2019,3,28,9,30,21.6,234,732,872,7,7,352,463,0,0.309,38.93,29.44,0.16,1019,2.2,256,1.5,3/28/2019,9:30:00,1,756
2019,3,28,10,0,21.7,249,713,876,7,6.8,418,326,0,0.309,38.19,28.24,0.16,1019,2.3,261,1.5,3/28/2019,10:00:00,1,705
2019,3,28,10,30,21.7,248,711,871,7,6.8,438,230,0,0.31,38.15,28.79,0.16,1018,2.3,259,1.3,3/28/2019,10:30:00,1,640
2019,3,28,11,0,21.6,253,695,849,7,6.4,425,237,3,0.311,37.21,30.98,0.16,1018,2.3,257,1.1,3/28/2019,11:00:00,1,628
2019,3,28,11,30,21.6,248,678,807,7,6.4,395,89,0,0.312,37.17,34.5,0.16,1017,2.4,241,1,3/28/2019,11:30:00,1,468
